ID,RiskScore
139,41.37641741656556
140,49.46963030818117
141,51.24929949491356
142,26.345112473758647
143,26.640358741308788
144,68.11526817742087
145,30.782108241283908
146,55.14685678636037
147,72.46612394343654
148,69.6901539577526
149,70.80450899886192
150,38.226193541159
151,31.653923988057088
152,70.3930844744552
153,45.89543424925814
154,58.755448305529114
155,37.60988518400167
156,67.16735078828906
157,69.11066399050158
158,62.66910887224006
159,67.64563403818686
160,48.45884282053779
161,33.2661665805295
162,66.68501541252165
163,35.76759742045873
164,45.87870744686178
165,54.725438081229
166,31.184880927767935
167,46.5332299606333
168,34.31248140726031
169,27.62748504353401
170,36.590098009188196
171,38.26638111522802
172,64.1771054569509
173,43.42574273348295
174,34.727951571875565
175,41.526036716849624
176,65.63036947875693
177,41.60346811009289
178,34.765245761497155
179,67.95707183952572
180,40.62259059362667
181,34.96534195972043
182,68.68797961232276
183,46.64865578825328
184,76.38557858009267
185,70.26750690018721
186,71.43777110592005
187,66.41518344390002
188,35.319092837771066
189,23.374921298152685
190,28.53973163512694
191,73.57222598888468
192,59.50038287650451
193,31.69509608232878
194,64.47250048572468
195,29.61702379922187
196,31.333560255500444
197,62.64176737229252
198,74.88187933195134
199,35.81922859356101
200,28.99619288212527
201,60.63040365485382
202,29.925243694968742
203,33.154526749969314
204,73.85034482288623
205,62.87716792994752
206,62.04294850084077
207,52.30443597016231
208,57.06073911775068
209,71.66009492846835
210,28.618141640261072
211,28.78723905784274
212,69.82591072734277
213,66.810293058813
214,38.91194573260782
215,57.96680210962424
216,69.70075562091019
217,75.19924442469086
218,55.80353218424402
219,31.482189408550326
220,32.7771502935956
221,33.90458108027761
222,32.35414585583357
223,59.485486471394054
224,29.396930439030314
225,67.34892681703622
226,56.07675587268403
227,31.732858685285564
228,35.93707214505318
229,38.45665729396024
230,40.60629758684421
231,54.228815500654626
232,54.8638197359417
233,60.719013368635856
234,69.94939710279597
235,40.70831424354017
236,30.457469339401428
237,54.187751189187104
238,61.60383808140013
239,29.464866405409296
240,64.3997510495368
241,67.81348376486213
242,49.60346996210367
243,67.97897002100365
244,66.17569674043762
245,69.39426902155272
246,25.258525749378634
247,42.080686906568786
248,78.16970395592301
249,24.423897927546506
250,62.34946686949961
251,32.210774347063875
252,51.19639454261903
253,40.011797640935185
254,54.050265573824134
255,35.58685272170275
256,56.66906420152886
257,66.39874837206759
258,64.8063524722171
259,35.067686551554004
260,51.77237773530234
261,48.45776258506141
262,28.044731037481924
263,77.56450443434822
264,60.8493236485257
265,25.311877939416277
266,44.04811653167118
267,22.322297520355008
268,66.59566062650903
269,79.1914499217967
270,67.06628226680265
271,69.24321578345062
272,32.58437544708241
273,49.14832958151658
274,28.55426159411718
275,40.001669542143375
276,66.39001125267447
277,32.955420345064525
278,60.177706771430785
279,26.928419015593803
280,62.007309594950506
281,60.66726234943141
282,63.566849798438774
283,58.095104232534126
284,36.205857846256436
285,32.17678379746723
286,30.388837287941172
287,73.31764343045774
288,53.21134438823998
289,33.727288498675605
290,61.97687952540866
291,38.30234613889298
292,56.090014323470065
293,67.17874083000535
294,30.057730531683873
295,71.0624371234889
296,65.57626077739799
297,33.62916421837987
298,36.57635454474161
299,74.30835083323123
300,49.99481648605366
301,69.54553479890983
302,53.16901008751043
303,34.99711824931519
304,59.12315102332424
305,27.790312313624355
306,34.34039482929016
307,69.50846767467038
308,61.45710989239956
309,31.37622199279312
310,61.36208334045894
311,57.84679140289451
312,56.24097287157384
313,40.005542560003036
314,64.53935197333402
315,73.83367015288485
316,38.34694243148768
317,35.24155853968137
318,66.41781795441293
319,34.13551706207512
320,29.92014760217934
321,33.70692037714191
322,75.00227513404052
323,71.23806127889529
324,83.8593721970513
325,31.718506494642654
326,75.15384223049593
327,31.204735319153855
328,43.43161130403384
329,30.66916219892468
330,55.50883209608379
331,83.8342950003771
332,23.425229188525222
333,66.4554517561777
334,59.92277690229476
335,59.96674596807058
336,58.27261112931832
337,32.82066497376247
338,33.76906317001553
339,52.42486161276504
340,73.86990893949061
341,74.80577699356479
342,70.40315927079669
343,61.00224468469964
344,32.41952888391792
345,32.111612333914394
346,47.20341747032762
347,39.24650716843661
348,38.635321801033925
349,27.00545837294308
350,43.30395479760332
351,31.944351775293768
352,66.90669415021226
353,26.65699880401425
354,33.809522297149854
355,33.32537996792556
356,28.41191196523576
357,28.3337620315276
358,27.627802091277474
359,69.55801170996148
360,26.572646222463305
361,25.26288066056243
362,33.4839727328866
363,64.64870677364665
364,53.391586772774794
365,55.4699445112532
366,52.87015153305347
367,31.769141288593403
368,72.38741435801789
369,45.34827682225905
370,35.570549590211016
371,32.31577324607804
372,32.68236959089265
373,69.37471510012033
374,58.23661207683067
375,37.24585845966603
376,30.265143782145444
377,62.41410948911094
378,44.52288413189201
379,74.8329551007744
380,34.91649311169313
381,30.40067311025234
382,60.67358858538151
383,69.7736569074884
384,55.215824667079616
385,64.63462978012328
386,26.395967976416358
387,27.103276804077296
388,63.52656134573529
389,32.48606484672838
390,65.97225362665462
391,67.26810618891916
392,61.09162024690761
393,41.03461665760024
394,67.42013580794053
395,66.74286763129437
396,33.535507621366065
397,30.238120964337426
398,73.54094455947406
399,31.630386526402873
400,58.32780313615039
401,64.2206499653035
402,27.8464474457149
403,65.35719476889446
404,65.24458191577952
405,59.599104915439526
406,30.03522717987498
407,64.65025312341295
408,54.5980143033735
409,33.35491853376478
410,31.726001960366766
411,39.313028344860825
412,30.502388716326394
413,32.24316333922157
414,58.085474223758666
415,43.60368959319398
416,48.662227822322755
417,36.966701560319066
418,30.247676725014216
419,52.903366564563385
420,27.26891793671342
421,39.678491769925785
422,31.140326349101684
423,63.40308731779756
424,26.39838919629301
425,55.00549600639874
426,31.853070099545647
427,33.36688682941987
428,57.624218075029496
429,30.264718568956212
430,59.640413895958496
431,30.627633365031954
432,65.02155402245467
433,70.64810887283598
434,68.90711939900233
435,55.841522548283464
436,27.364987381823255
437,65.06237740967896
438,40.816429007690594
439,49.823310166337166
440,68.21905448852402
441,30.401743360487487
442,74.62116303253312
443,60.68110136232117
444,69.68691506138858
445,69.45214486347973
446,65.03718419505789
447,38.1404662528807
448,65.17130123200221
449,77.06499605221863
450,68.44972084959383
451,73.04737570280211
452,29.735592911175374
453,61.56133999958027
454,64.7080232363331
455,33.69116205510261
456,41.975264708642996
457,60.62680815954875
458,32.77344197542965
459,58.57271648590164
460,34.06214965838684
461,36.41554978122272
462,29.935076728074108
463,52.26906574535487
464,29.00632539957735
465,38.67071382150485
466,30.989102655241084
467,70.59254792909339
468,40.349415254838654
469,76.42905451649447
470,62.79796221437235
471,69.91782413794868
472,35.37209516254897
473,34.3482400987761
474,30.33501375340353
475,66.0874636086845
476,30.31528002923001
477,70.60082068160266
478,28.823452710907674
479,60.39922627351507
480,57.68914240768575
481,39.63212543940841
482,75.01308302763451
483,36.536086979771326
484,34.08094902281927
485,43.43191523009499
486,71.14287142906184
487,33.73220278747522
488,70.44409640856685
489,28.208601926630664
490,68.54026642683513
491,36.48649579751746
492,70.16563419315426
493,31.122340752718912
494,64.32540667388855
495,35.3821049298211
496,83.45576027395538
497,65.38068970771718
498,53.36314458950142
499,29.808562219200326
500,43.560462686455665
501,39.09184836956514
502,68.7080204051627
503,27.705670086514942
504,33.814615740399915
505,51.75844446976419
506,51.598191907358085
507,67.79857229524237
508,28.54613020991826
509,76.14305892968801
510,50.765490696326204
511,47.839256977905585
512,28.702924721538324
513,82.28575035421605
514,65.93659959750512
515,34.30016703458307
516,38.18910066508581
517,33.46997153959106
518,39.71165862810335
519,42.777001379747325
520,65.23181024067156
521,71.77438811717845
522,65.75748640608717
523,28.590199011870368
524,50.398967724389884
525,65.01270091093426
526,51.33320594224162
527,60.26558486875018
528,22.250736693201105
529,39.204021939969614
530,32.78044478844512
531,25.72198993304842
532,49.63973024759862
533,56.06021663581588
534,65.8689859758406
535,34.19384473363266
536,57.741539016898344
537,72.15496291496633
538,66.56973823127153
539,73.62606226225041
540,62.58516152596846
541,31.300616995266836
542,74.4032801678414
543,52.915894357963616
544,65.52130683672227
545,77.97548923340108
546,69.93834969756536
547,44.918364064242084
548,58.38655629006791
549,52.8132449142701
550,35.465550609938575
551,34.99198807518758
552,55.272524986582866
553,31.253824149237644
554,69.11813431155939
555,54.88766619187578
556,50.22384112860189
557,36.6662081200958
558,67.32902213208925
559,40.82446289744702
560,36.49368581362417
561,65.95472243970926
562,72.07335820303605
563,67.30749123290157
564,29.01236236722849
565,72.29568750663377
566,43.03001414268137
567,40.93145580774945
568,60.02709974839698
569,31.539284086818768
570,76.37419958323909
571,32.61983392163063
572,64.85303141500941
573,52.979903578292145
574,35.78448886397575
575,34.75844780752981
576,50.18736416450066
577,28.929238259604134
578,56.719399999323876
579,31.037656428627656
580,29.138629636101356
581,30.63569232428776
582,69.91000187722294
583,50.69735179729553
584,41.45616238164972
585,29.09180813083745
586,75.31323590657391
587,29.74265185068151
588,39.05446934744735
589,31.51626616558302
590,60.27587568709532
591,40.563606600775856
592,78.61942710365516
593,63.93861061268744
594,64.70168812958579
595,28.784283565303653
596,72.20222218572185
597,34.57742733188901
598,52.594670621740526
599,58.32082394789796
600,34.11206965412669
601,64.14418736368054
602,56.1656191727902
603,72.07963963675712
604,66.6827752276541
605,40.81621122532761
606,37.80241568607926
607,68.94727035593768
608,34.218964673865926
609,31.142279375922783
610,64.47546702177485
611,42.02467392465471
612,34.392190099801255
613,53.58956304848607
614,33.55955868125868
615,33.783019524732104
616,32.58636774333643
617,27.837642674977815
618,45.10837895082108
619,31.42970789282593
620,37.25962588056282
621,56.780643715800856
622,61.063566954271835
623,65.74196524789023
624,26.18581776115026
625,68.80209531992605
626,60.430662932987374
627,60.46879911992604
628,75.06854008876843
629,35.106638981407585
630,32.05882432788913
631,35.07439994552342
632,73.28746771343161
633,34.30841533258493
634,29.60513382612787
635,38.55639343795171
636,48.342835439440734
637,66.63628799147119
638,31.824530494043238
639,71.28500456285508
640,69.91957212423725
641,33.01726482616894
642,35.064438907971734
643,71.19652274205592
644,59.87266295431397
645,30.52570400047628
646,71.52197197158299
647,60.41979339332557
648,54.30713968066543
649,81.6098274954194
650,33.57011741683529
651,31.702216206685648
652,23.351763314426933
653,28.04704543090206
654,35.31167939869925
655,41.545930812431465
656,28.515577069879015
657,74.64432225408706
658,32.03045807475441
659,40.43205111424686
660,36.566132797560684
661,25.455231660600163
662,30.34393543525765
663,33.27207733324967
664,52.61105785099355
665,65.73468950122209
666,29.444674187943477
667,39.316713739108636
668,50.28887182330119
669,32.05887362575006
670,29.74024135635844
671,33.375774493394324
672,27.72805686429031
673,29.304821506810256
674,30.98396058402605
675,69.73089040920958
676,58.95893562112053
677,32.162097905032894
678,33.85590262731081
679,70.7927513080487
680,68.89178005306796
681,37.93420415809524
682,34.01047705203385
683,44.55650983926587
684,29.7888070741281
685,49.318148029347704
686,73.15873760895337
687,33.41998797220582
688,73.19858711425475
689,62.82209688164335
690,35.874291636073096
691,69.99687745097279
692,60.80895995810881
693,48.34788887310643
694,26.080323665226985
695,68.56900212195417
696,53.355322041694656
697,66.4120250268508
698,71.56370470920672
699,51.60712670848601
700,57.149386233067716
701,36.80512026210117
702,28.801131287198146
703,33.10996825066069
704,29.431552740233016
705,28.371934419636574
706,36.591216841799266
707,68.61419370204257
708,54.19023060711481
709,37.35693177309476
710,63.04474071051034
711,64.36238068399179
712,37.488045682266936
713,75.40240654936797
714,69.96776288910623
715,24.647647478796813
716,27.950955739023286
717,64.49153002395727
718,36.646457587818034
719,43.304586274444084
720,61.120666517971614
721,67.79737046049482
722,31.55269095457946
723,31.677268457060308
724,59.98256743127547
725,33.701856597291986
726,29.21608093856051
727,47.61867941551261
728,65.63350294188959
729,30.592019875507646
730,46.36453614259452
731,51.713626768761266
732,34.47892747917683
733,39.47758918041769
734,50.36211304190189
735,27.286556036849674
736,60.44773773470151
737,49.48146952404321
738,39.74753056672833
739,30.147760708514895
740,29.769020196576278
741,69.58388157703628
742,47.81809833890983
743,52.787358923940864
744,29.09419479932221
745,58.65159547261807
746,72.47340946502618
747,59.038236867510804
748,33.65875882325775
749,42.124934718704225
750,67.6706241422547
751,52.31077876226277
752,78.0163912473005
753,58.16367981683979
754,50.44917942527987
755,51.291185279062844
756,27.91312408577619
757,67.4451993727163
758,68.3700987656885
759,60.68164611184575
760,29.99660156817515
761,38.661210326316734
762,40.209672867194655
763,39.021973942182356
764,65.75101695268509
765,65.26602298708568
766,28.723034000677785
767,81.74845650252682
768,24.389695563208946
769,50.66338294957595
770,33.91493684071609
771,71.68423207903301
772,63.11747023517595
773,27.290117623131394
774,28.217087864144673
775,41.061681787123575
776,37.221751367609784
777,31.986251964326286
778,36.316825345696984
779,32.52328957145052
780,48.582048237951874
781,53.53697062963975
782,76.38513313713145
783,68.87296374702166
784,39.10276118363353
785,28.73133878292498
786,59.622051874403766
787,69.61161738996401
788,66.5987113350017
789,40.05637458678973
790,69.24953604017453
791,30.8248540186284
792,33.945486422158226
793,33.15940730299111
794,71.65039070301087
795,35.14225987193923
796,42.86194110540817
797,31.843286124460633
798,76.45838613218464
799,63.24740304932587
800,69.75737875849529
801,42.80380355994791
802,27.73312325263511
803,58.85411224693077
804,66.96161360111813
805,66.95201381774594
806,70.43520713984364
807,58.09998851008635
808,71.9381358439376
809,50.90491678662869
810,75.67798100216531
811,58.310461173701356
812,29.253812163213823
813,72.36181489464802
814,42.771687197299556
815,72.618783218998
816,26.786296847481637
817,57.91412095736558
818,66.12685036713061
819,32.84258564715899
820,32.32453016914644
821,57.44800821329862
822,38.02488669393355
823,61.984773664890504
824,75.80553329903604
825,84.50233920561627
826,43.46768539306628
827,32.68875375162218
828,28.3152515649099
829,34.72003311529481
830,31.722813821458345
831,62.21383985509062
832,42.267031471895834
833,56.003810086407654
834,31.644951583213917
835,63.708010666248015
836,27.574821610092926
837,36.07353367851027
838,32.1611959521458
839,60.10781972582201
840,69.96483678506708
841,68.67083546220347
842,63.39000529714863
843,52.75461472730244
844,86.67802308419839
845,50.00488940749179
846,40.591446408579074
847,32.06794210138908
848,67.66980544166664
849,37.14036705864595
850,36.763918244733375
851,55.24899009634372
852,48.16201318303004
853,29.992464693970575
854,34.81192543178899
855,28.686987717553194
856,56.78636612444454
857,26.876355802063742
858,33.28741817568128
859,66.88755859311271
860,33.59591451824633
861,52.19637878161897
862,43.15464908258723
863,29.213186320437757
864,29.333207239906358
865,49.083148636314824
866,72.06214280005918
867,28.103856810556053
868,31.027205180508076
869,71.47829420451534
870,28.816399409375094
871,28.58778631003331
872,44.99191327410106
873,52.53348637256535
874,27.67805193152003
875,74.28348172581109
876,32.74540371786921
877,32.352218253536236
878,33.825272362632894
879,32.175413849211665
880,29.217753411258926
881,30.15541017379698
882,74.69163463174323
883,33.79289571298344
884,41.71765249647288
885,28.7648195885223
886,55.754662368449964
887,53.05974018146544
888,72.5459017965567
889,67.26630040880096
890,32.15090049044758
891,32.91942404353337
892,72.43559966133634
893,28.881840072912226
894,36.24085572816017
895,25.210102835688446
896,37.39164664272482
897,48.51130562363852
898,53.591232291687994
899,69.32542493137676
900,30.376982478476236
901,74.82090052193783
902,73.6877746711129
903,77.23919048738398
904,64.28973794640221
905,75.4674989468261
906,43.70478837638095
907,74.17301309695827
908,62.2078093344758
909,57.70323937354633
910,42.389228893916126
911,69.26806701053992
912,78.4755428775755
913,61.737578551083324
914,30.926158759894818
915,51.72602788987227
916,59.718695347459835
917,51.22073287599589
918,28.438162722329892
919,36.491966403205126
920,26.408559178666508
921,31.212435707908043
922,49.7055736535647
923,39.86722119959299
924,66.42740129719486
925,84.14603265701057
926,62.976954774055635
927,37.77516190334458
928,52.124000239802186
929,31.388059236953254
930,36.72579337960747
931,30.96768434927064
932,28.699781134331573
933,46.101083483818684
934,35.195676164822
935,56.81823399701791
936,69.18756497550577
937,26.165951671416423
938,60.755805005587135
939,57.36393148063076
940,61.376060691693006
941,37.03924169547411
942,37.53866737347242
943,68.85570648056928
944,32.28518540417354
945,71.74104961576764
946,37.499532541213384
947,62.302576086731534
948,40.089689757486575
949,34.63893279058728
950,29.979932146578705
951,50.70806300914569
952,49.31428310142783
953,60.06985415083834
954,37.4880579550384
955,84.67324839331789
956,69.86263950436721
957,49.841904374170596
958,40.482487476082866
959,30.059555480531557
960,36.18960482703427
961,39.915343699071286
962,27.546214478454203
963,72.97983776097631
964,52.56011355060822
965,39.31888916505023
966,33.096583336227496
967,66.00254544794345
968,28.523846897320738
969,27.23806628061824
970,64.18153465002231
971,32.35647807577671
972,29.804047688865623
973,54.654786229019685
974,35.79420969939861
975,31.51814114874614
976,70.30564652449159
977,67.51928702297165
978,63.01270612474247
979,33.78616554750984
980,58.345786559907
981,29.174162024745144
982,65.97870680480777
983,29.41608502119537
984,52.755634867256894
985,51.398819923181236
986,30.97279715688066
987,70.42698565601219
988,28.632654693207982
989,70.33840356788879
990,31.012588220766503
991,57.72479471914978
992,35.05239780314642
993,30.038981837615196
994,68.29827388027519
995,24.905155234824747
996,49.08484093779734
997,27.633568821398228
998,75.18469497101987
999,31.984055317630265
1000,31.11239573558676
1001,68.82477391308174
1002,29.705484145486636
1003,58.739811846918435
1004,62.86510661768422
1005,26.702643265724873
1006,75.5910084002638
1007,32.67135149414497
1008,66.40936493898091
1009,29.96878120179177
1010,83.78005439391687
1011,33.326177601987595
1012,28.186599361131044
1013,78.41473774689389
1014,40.063218425058295
1015,73.06192753389806
1016,35.68845319643337
1017,43.073612603032984
1018,28.65233226689385
1019,66.98862847017325
1020,28.248236308319605
1021,39.318808464373355
1022,38.896662963879265
1023,62.20034461144
1024,68.82267276882145
1025,29.758484412078516
1026,34.194494324744035
1027,31.183425198920816
1028,26.07567412622072
1029,28.357164788261272
1030,61.006856398795804
1031,29.873967418186155
1032,39.23504489994991
1033,31.406860313910784
1034,33.9312189566541
1035,71.33256794954804
1036,67.10753832983491
1037,65.87796077987815
1038,55.1343725726717
1039,66.86032052240687
1040,54.88323365678933
1041,27.73249411088686
1042,65.09997517197306
1043,70.4436147112497
1044,25.210440832322547
1045,63.78157542281503
1046,39.18319567868396
1047,36.08905746116734
1048,51.070241282469766
1049,29.078140512198786
1050,31.713505345894802
1051,64.45905791771827
1052,38.16987282058416
1053,56.155678538429825
1054,67.02442331382697
1055,38.881862022543295
1056,29.047937512598608
1057,29.95819282959131
1058,60.40052175925341
1059,30.48281671734685
1060,58.75642886542581
1061,60.58194293710518
1062,72.74214599826743
1063,57.15821587389203
1064,34.55323544489939
1065,64.41845087840412
1066,53.60864931028378
1067,41.57614346396247
1068,34.15556717022494
1069,34.08447055037975
1070,53.435867722431944
1071,27.08635331989457
1072,46.93164112082045
1073,33.04634784353904
1074,62.16272539320866
1075,34.61425616806457
1076,72.30797066917204
1077,39.381277139630576
1078,56.823364476704725
1079,52.47431671867591
1080,32.624628732810876
1081,31.110894267750908
1082,33.43492085883051
1083,68.47146886302308
1084,62.53861118623114
1085,30.532109639332262
1086,33.269272229243626
1087,60.374476998142704
1088,32.37594040768373
1089,42.55187899396762
1090,32.541204095238086
1091,70.72523925213882
1092,61.34777827788981
1093,27.344948080764368
1094,34.83749830069578
1095,68.80249943254837
1096,36.63679847925533
1097,69.4424570068607
1098,64.79976802830866
1099,73.51384473829498
1100,27.274231800101276
1101,26.22318591981103
1102,59.521970672669504
1103,28.610269672991933
1104,59.878861491941144
1105,35.9620235555991
1106,64.81623851961402
1107,61.271312164647654
1108,24.915718206993446
1109,57.88073298848859
1110,46.05762591746385
1111,39.66036963371347
1112,55.14120121311025
1113,32.751321090717916
1114,58.641366853830796
1115,57.30888260642152
1116,52.02863967931526
1117,35.28112704867392
1118,68.3238084806472
1119,30.74162133346931
1120,37.598004979213215
1121,31.600722093429525
1122,30.828318277525142
1123,33.337517774206475
1124,61.42213049232368
1125,29.43599289112923
1126,62.5136705411562
1127,60.77570306582516
1128,36.26205406726142
1129,36.659335638801
1130,69.53515318992532
1131,74.7596615067001
1132,33.67787606795916
1133,35.51046337418241
1134,59.688143780009995
1135,45.72046920738299
1136,42.908389280033745
1137,45.09632920390702
1138,55.543292045852546
1139,36.57256810556301
1140,42.25588699852244
1141,54.940506835439024
1142,76.75290544648328
1143,29.88593917135212
1144,64.67102582400236
1145,74.38183088169336
1146,27.45171571354551
1147,51.3935958368743
1148,32.69057940429964
1149,74.31964108396633
1150,27.653752490107692
1151,36.69486737334035
1152,29.441489155143913
1153,61.37797917467789
1154,34.52071245148464
1155,31.31496981962431
1156,34.48990330441106
1157,70.29793127249508
1158,71.78679470029834
1159,66.62767121692201
1160,30.849799365580495
1161,61.42490802956952
1162,64.92267734196773
1163,31.82732907343538
1164,68.10857519093128
1165,69.90027293162044
1166,73.85530963389658
1167,62.170479333611915
1168,35.68361244284452
1169,53.129449295629705
1170,27.595464216440604
1171,67.78852004679698
1172,28.336970876087662
1173,59.85489655592018
1174,63.42949966001306
1175,57.03985372657835
1176,63.896624679496405
1177,65.79942781012144
1178,35.9349374851571
1179,29.68574785332217
1180,35.30588804398896
1181,70.71675508491757
1182,40.406175340691256
1183,31.551100559624075
1184,37.74478188916202
1185,36.69586753525173
1186,65.01145288337688
1187,56.06067326172129
1188,27.30427861828946
1189,28.021674011015477
1190,28.249095615152882
1191,45.44137716511712
1192,42.7055701589333
1193,35.10252716972316
1194,50.81902103344636
1195,37.78576911591578
1196,30.737124634778127
1197,66.81741665501394
1198,33.34311232594691
1199,55.91781869345486
1200,62.84826873208924
1201,37.32176112739971
1202,75.10163497963121
1203,61.31464105311106
1204,62.5013134055164
1205,29.994306685367178
1206,32.99592967893409
1207,52.856501059546574
1208,42.03004134172581
1209,63.600047544853
1210,64.57471357574529
1211,52.809399971254216
1212,75.13294061850861
1213,47.05724636726704
1214,69.44649596445826
1215,62.25337410615127
1216,25.578227457567863
1217,58.050368689458686
1218,33.729174335532576
1219,61.200416270171786
1220,48.509134348733
1221,34.19241095414827
1222,34.069146562467495
1223,39.4886242285258
1224,34.227877867113406
1225,60.4131625879098
1226,75.58531144181296
1227,59.44101085455835
1228,52.14684097613319
1229,75.31559487921692
1230,47.57924831637333
1231,30.20148181701137
1232,51.40979215682145
1233,60.84242410838737
1234,73.25892470413525
1235,40.70827848014496
1236,70.69057517322803
1237,55.4688149452266
1238,48.44481846624506
1239,31.92739203746885
1240,32.9379709178347
1241,66.01288840167453
1242,32.61796186133982
1243,33.70165778029014
1244,48.569681872831744
1245,56.5806856764596
1246,74.42221840993163
1247,44.56714300077821
1248,77.68933827503518
1249,32.40098118997638
1250,43.29208980872164
1251,32.40250373667948
1252,29.34783395601984
1253,28.937077944689378
1254,77.57082686626524
1255,62.09089918445861
1256,53.677684289777375
1257,66.1561715079514
1258,69.84490792876213
1259,68.19996178414193
1260,69.24853801402583
1261,33.28822240854764
1262,28.847654303510495
1263,77.95902543766194
1264,27.80854594572395
1265,61.64679726509075
1266,33.2037020040302
1267,63.99356427660818
1268,27.385058129458287
1269,73.22593640386452
1270,52.93960530571202
1271,36.36533197605917
1272,38.17160090047109
1273,39.26191178829754
1274,72.23187415983763
1275,62.40195334797788
1276,62.8120120653557
1277,30.07358326304147
1278,56.90365558792361
1279,27.67587574936499
1280,75.0782978898574
1281,57.88889111403797
1282,60.21234332140193
1283,33.82391948723553
1284,64.69355633344829
1285,68.52465944866728
1286,49.75922333169085
1287,40.80725504976526
1288,49.95813562216718
1289,63.68538946130656
1290,31.49130911435539
1291,72.98865879161232
1292,54.11503606832619
1293,34.09069727039938
1294,48.21069734833828
1295,63.26576898553937
1296,28.897488620296116
1297,32.002958412181414
1298,38.358053665326494
1299,52.13018182204942
1300,56.16523762116749
1301,70.22178450328602
1302,65.65667399978244
1303,62.7430130835636
1304,66.19745422744704
1305,49.42901074454153
1306,64.66235378457735
1307,29.462820915481146
1308,54.09771740482179
1309,34.19189187215106
1310,52.14512429047085
1311,62.560175735489025
1312,68.71802505967017
1313,33.95614704000744
1314,27.00873209335475
1315,30.044908331838272
1316,28.837615824546347
1317,59.29117013447912
1318,30.856632768559734
1319,37.52100790276429
1320,42.37297318650249
1321,34.22965038033442
1322,74.28571212514181
1323,71.57066120451518
1324,36.49153279821972
1325,61.793333651469624
1326,43.47348070594095
1327,28.461178117540413
1328,76.96695980642949
1329,38.77045583598735
1330,70.00071862145926
1331,55.18733881269323
1332,23.55729962259781
1333,46.571887010279994
1334,73.9949056438484
1335,71.92054546619063
1336,68.0771049416383
1337,28.99695295454171
1338,53.226884820754194
1339,58.61470739789752
1340,28.46774079749528
1341,31.496257651516075
1342,30.974227566401026
1343,27.363204872195496
1344,26.557760523067444
1345,32.607318553664456
1346,57.37610066299131
1347,29.081085065672497
1348,64.24002754808626
1349,66.6471998730124
1350,35.63490226921219
1351,59.854886065307156
1352,28.796040190301028
1353,71.9112955375997
1354,72.67445184761166
1355,48.56163141808696
1356,62.988693515594804
1357,32.781654548171666
1358,29.753927383564175
1359,35.16894894485125
1360,53.11592182453629
1361,66.67408488867048
